occurrences,pct,param1,param2,param3,value1,value2,value3,nrn
0,0.0,406,1,7,45463,1,4,5686
0,0.0,406,1,7,59669,1,6,5686
0,0.0,406,1,7,76826,1,10,5686
0,0.0,406,1,7,93853,1,10,5686
0,0.0,406,1,7,109297,1,3,5686
0,0.0,406,1,7,139951,1,5,5686
0,0.0,406,1,7,153761,1,4,5686
0,0.0,406,1,6,20332,1,9,5686
0,0.0,406,1,6,35953,1,7,5686
0,0.0,406,1,6,45463,1,7,5686
0,0.0,406,1,6,59669,1,6,5686
0,0.0,406,1,6,76826,1,3,5686
0,0.0,406,1,6,93853,1,6,5686
0,0.0,406,1,6,109297,1,7,5686
0,0.0,406,1,6,139951,1,10,5686
0,0.0,406,1,6,153761,1,7,5686
0,0.0,406,1,8,20332,1,1,5686
0,0.0,406,1,8,35953,1,10,5686
0,0.0,406,1,8,45463,1,10,5686
0,0.0,406,1,8,59669,1,8,5686
0,0.0,406,1,8,76826,1,10,5686
0,0.0,406,1,8,93853,1,10,5686
0,0.0,406,1,8,109297,1,7,5686
0,0.0,406,1,8,139951,1,10,5686
0,0.0,406,1,8,153761,1,8,5686
0,0.0,406,1,5,20332,1,10,5686
0,0.0,406,1,5,35953,1,2,5686
0,0.0,406,1,5,45463,1,5,5686
0,0.0,406,1,5,59669,1,6,5686
0,0.0,406,1,5,76826,1,6,5686
0,0.0,406,1,5,93853,1,10,5686
0,0.0,406,1,5,109297,1,2,5686
0,0.0,406,1,5,139951,1,9,5686
0,0.0,406,1,5,153761,1,7,5686
0,0.0,406,1,4,20332,1,10,5686
0,0.0,406,1,4,35953,1,6,5686
0,0.0,406,1,4,45463,1,5,5686
0,0.0,406,1,4,59669,1,5,5686
0,0.0,406,1,4,76826,1,1,5686
0,0.0,406,1,4,93853,1,8,5686
0,0.0,406,1,4,109297,1,5,5686
0,0.0,406,1,4,139951,1,10,5686
0,0.0,406,1,4,153761,1,5,5686
0,0.0,406,1,7,20332,1,1,5686
0,0.0,406,1,7,35953,1,5,5686
0,0.0,406,1,7,45463,1,6,5686
0,0.0,406,1,7,59669,1,7,5686
0,0.0,406,1,7,76826,1,7,5686
0,0.0,406,1,7,93853,1,7,5686
0,0.0,406,1,7,109297,1,3,5686
0,0.0,406,1,7,139951,1,1,5686
0,0.0,406,1,7,153761,1,4,5686
0,0.0,406,1,6,20332,1,5,5686
0,0.0,406,1,6,35953,1,4,5686
0,0.0,406,1,6,45463,1,6,5686
0,0.0,406,1,6,59669,1,8,5686
0,0.0,406,1,6,76826,1,6,5686
0,0.0,406,1,6,93853,1,4,5686
0,0.0,406,1,6,109297,1,7,5686
0,0.0,406,1,6,139951,1,8,5686
0,0.0,406,1,6,153761,1,7,5686
0,0.0,406,1,6,20332,1,8,5686
0,0.0,406,1,6,35953,1,4,5686
0,0.0,406,1,6,45463,1,3,5686
0,0.0,406,1,6,59669,1,5,5686
0,0.0,406,1,6,76826,1,4,5686
0,0.0,406,1,6,93853,1,7,5686
0,0.0,406,1,6,109297,1,6,5686
0,0.0,406,1,6,139951,1,6,5686
0,0.0,406,1,6,153761,1,4,5686
0,0.0,406,1,7,20332,1,10,5686
0,0.0,406,1,7,35953,1,6,5686
0,0.0,406,1,7,45463,1,7,5686
0,0.0,406,1,7,59669,1,8,5686
0,0.0,406,1,7,76826,1,3,5686
0,0.0,406,1,7,93853,1,6,5686
0,0.0,406,1,7,109297,1,9,5686
0,0.0,406,1,7,139951,1,8,5686
0,0.0,406,1,7,153761,1,8,5686
0,0.0,406,1,5,20332,1,1,5686
0,0.0,406,1,5,35953,1,7,5686
0,0.0,406,1,5,45463,1,5,5686
0,0.0,406,1,5,59669,1,7,5686
0,0.0,406,1,5,76826,1,7,5686
0,0.0,406,1,5,93853,1,7,5686
0,0.0,406,1,5,109297,1,7,5686
0,0.0,406,1,5,139951,1,6,5686
0,0.0,406,1,5,153761,1,6,5686
0,0.0,406,1,0,20332,1,1,5686
0,0.0,406,1,0,35953,1,111.7,5686
0,0.0,406,1,0,45463,1,1,5686
0,0.0,406,1,0,59669,1,6.27,5686
0,0.0,406,1,0,76826,1,254.76,5686
0,0.0,406,1,0,93853,1,316.06,5686
0,0.0,406,1,0,109297,1,0,5686
0,0.0,406,1,0,139951,1,723.21,5686
0,0.0,406,1,0,153761,1,51.37,5686
0,0.0,406,10,3,20332,10,1,5686
0,0.0,406,10,3,35953,10,1,5686
0,0.0,406,10,3,45463,10,4,5686
0,0.0,406,10,3,59669,10,1,5686
0,0.0,406,10,3,76826,10,1,5686
0,0.0,406,10,3,93853,10,1,5686
0,0.0,406,10,3,109297,10,8,5686
0,0.0,406,10,3,139951,10,1,5686
0,0.0,406,10,3,153761,10,4,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,3,5686
0,0.0,406,10,1,139951,10,8,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,1,5686
0,0.0,406,10,1,139951,10,1,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,10,20332,10,8,5686
0,0.0,406,10,10,35953,10,10,5686
0,0.0,406,10,10,45463,10,3,5686
0,0.0,406,10,10,59669,10,8,5686
0,0.0,406,10,10,76826,10,10,5686
0,0.0,406,10,10,93853,10,10,5686
0,0.0,406,10,10,109297,10,9,5686
0,0.0,406,10,10,139951,10,10,5686
0,0.0,406,10,10,153761,10,7,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,1,5686
0,0.0,406,10,1,139951,10,1,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,1,5686
0,0.0,406,10,1,139951,10,1,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,10,20332,10,10,5686
0,0.0,406,10,10,35953,10,10,5686
0,0.0,406,10,10,45463,10,10,5686
0,0.0,406,10,10,59669,10,10,5686
0,0.0,406,10,10,76826,10,10,5686
0,0.0,406,10,10,93853,10,10,5686
0,0.0,406,10,10,109297,10,10,5686
0,0.0,406,10,10,139951,10,10,5686
0,0.0,406,10,10,153761,10,10,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,1,5686
0,0.0,406,10,1,139951,10,1,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,3,20332,10,8,5686
0,0.0,406,10,3,35953,10,10,5686
0,0.0,406,10,3,45463,10,1,5686
0,0.0,406,10,3,59669,10,1,5686
0,0.0,406,10,3,76826,10,7,5686
0,0.0,406,10,3,93853,10,6,5686
0,0.0,406,10,3,109297,10,8,5686
0,0.0,406,10,3,139951,10,2,5686
0,0.0,406,10,3,153761,10,3,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,1,5686
0,0.0,406,10,1,139951,10,1,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,7,20332,10,4,5686
0,0.0,406,10,7,35953,10,6,5686
0,0.0,406,10,7,45463,10,5,5686
0,0.0,406,10,7,59669,10,8,5686
0,0.0,406,10,7,76826,10,10,5686
0,0.0,406,10,7,93853,10,8,5686
0,0.0,406,10,7,109297,10,1,5686
0,0.0,406,10,7,139951,10,8,5686
0,0.0,406,10,7,153761,10,6,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,1,5686
0,0.0,406,10,1,139951,10,1,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,1,20332,10,1,5686
0,0.0,406,10,1,35953,10,1,5686
0,0.0,406,10,1,45463,10,1,5686
0,0.0,406,10,1,59669,10,1,5686
0,0.0,406,10,1,76826,10,1,5686
0,0.0,406,10,1,93853,10,1,5686
0,0.0,406,10,1,109297,10,1,5686
0,0.0,406,10,1,139951,10,1,5686
0,0.0,406,10,1,153761,10,1,5686
0,0.0,406,10,5,20332,10,1,5686
0,0.0,406,10,5,35953,10,1,5686
0,0.0,406,10,5,45463,10,2,5686
0,0.0,406,10,5,59669,10,3,5686
0,0.0,406,10,5,76826,10,1,5686
0,0.0,406,10,5,93853,10,1,5686
0,0.0,406,10,5,109297,10,2,5686
0,0.0,406,10,5,139951,10,1,5686
0,0.0,406,10,5,153761,10,6,5686
0,0.0,406,10,7,20332,10,8,5686
0,0.0,406,10,7,35953,10,10,5686
0,0.0,406,10,7,45463,10,4,5686
0,0.0,406,10,7,59669,10,6,5686
0,0.0,406,10,7,76826,10,10,5686
0,0.0,406,10,7,93853,10,10,5686
0,0.0,406,10,7,109297,10,3,5686
0,0.0,406,10,7,139951,10,5,5686
0,0.0,406,10,7,153761,10,4,5686
0,0.0,406,10,6,20332,10,9,5686
0,0.0,406,10,6,35953,10,7,5686
0,0.0,406,10,6,45463,10,7,5686
0,0.0,406,10,6,59669,10,6,5686
0,0.0,406,10,6,76826,10,3,5686
0,0.0,406,10,6,93853,10,6,5686
0,0.0,406,10,6,109297,10,7,5686
0,0.0,406,10,6,139951,10,10,5686
0,0.0,406,10,6,153761,10,7,5686
0,0.0,406,10,8,20332,10,1,5686
0,0.0,406,10,8,35953,10,10,5686
0,0.0,406,10,8,45463,10,10,5686
0,0.0,406,10,8,59669,10,8,5686
0,0.0,406,10,8,76826,10,10,5686
0,0.0,406,10,8,93853,10,10,5686
0,0.0,406,10,8,109297,10,7,5686
0,0.0,406,10,8,139951,10,10,5686
0,0.0,406,10,8,153761,10,8,5686
0,0.0,406,10,5,20332,10,10,5686
0,0.0,406,10,5,35953,10,2,5686
0,0.0,406,10,5,45463,10,5,5686
0,0.0,406,10,5,59669,10,6,5686
0,0.0,406,10,5,76826,10,6,5686
0,0.0,406,10,5,93853,10,10,5686
0,0.0,406,10,5,109297,10,2,5686
0,0.0,406,10,5,139951,10,9,5686
0,0.0,406,10,5,153761,10,7,5686
0,0.0,406,10,4,20332,10,10,5686
0,0.0,406,10,4,35953,10,6,5686
0,0.0,406,10,4,45463,10,5,5686
0,0.0,406,10,4,59669,10,5,5686
0,0.0,406,10,4,76826,10,1,5686
0,0.0,406,10,4,93853,10,8,5686
0,0.0,406,10,4,109297,10,5,5686
0,0.0,406,10,4,139951,10,10,5686
0,0.0,406,10,4,153761,10,5,5686
0,0.0,406,10,7,20332,10,1,5686
0,0.0,406,10,7,35953,10,5,5686
0,0.0,406,10,7,45463,10,6,5686
0,0.0,406,10,7,59669,10,7,5686
0,0.0,406,10,7,76826,10,7,5686
0,0.0,406,10,7,93853,10,7,5686
0,0.0,406,10,7,109297,10,3,5686
0,0.0,406,10,7,139951,10,1,5686
0,0.0,406,10,7,153761,10,4,5686
0,0.0,406,10,6,20332,10,5,5686
0,0.0,406,10,6,35953,10,4,5686
0,0.0,406,10,6,45463,10,6,5686
0,0.0,406,10,6,59669,10,8,5686
0,0.0,406,10,6,76826,10,6,5686
0,0.0,406,10,6,93853,10,4,5686
0,0.0,406,10,6,109297,10,7,5686
0,0.0,406,10,6,139951,10,8,5686
0,0.0,406,10,6,153761,10,7,5686
0,0.0,406,10,6,20332,10,8,5686
0,0.0,406,10,6,35953,10,4,5686
0,0.0,406,10,6,45463,10,3,5686
0,0.0,406,10,6,59669,10,5,5686
0,0.0,406,10,6,76826,10,4,5686
0,0.0,406,10,6,93853,10,7,5686
0,0.0,406,10,6,109297,10,6,5686
0,0.0,406,10,6,139951,10,6,5686
0,0.0,406,10,6,153761,10,4,5686
0,0.0,406,10,7,20332,10,10,5686
0,0.0,406,10,7,35953,10,6,5686
0,0.0,406,10,7,45463,10,7,5686
0,0.0,406,10,7,59669,10,8,5686
0,0.0,406,10,7,76826,10,3,5686
0,0.0,406,10,7,93853,10,6,5686
0,0.0,406,10,7,109297,10,9,5686
0,0.0,406,10,7,139951,10,8,5686
0,0.0,406,10,7,153761,10,8,5686
0,0.0,406,10,5,20332,10,1,5686
0,0.0,406,10,5,35953,10,7,5686
0,0.0,406,10,5,45463,10,5,5686
0,0.0,406,10,5,59669,10,7,5686
0,0.0,406,10,5,76826,10,7,5686
0,0.0,406,10,5,93853,10,7,5686
0,0.0,406,10,5,109297,10,7,5686
0,0.0,406,10,5,139951,10,6,5686
0,0.0,406,10,5,153761,10,6,5686
0,0.0,406,10,0,20332,10,1,5686
0,0.0,406,10,0,35953,10,111.7,5686
0,0.0,406,10,0,45463,10,1,5686
0,0.0,406,10,0,59669,10,6.27,5686
0,0.0,406,10,0,76826,10,254.76,5686
0,0.0,406,10,0,93853,10,316.06,5686
0,0.0,406,10,0,109297,10,0,5686
0,0.0,406,10,0,139951,10,723.21,5686
0,0.0,406,10,0,153761,10,51.37,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,3,5686
0,0.0,406,3,1,139951,1,8,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,1,5686
0,0.0,406,3,1,139951,1,1,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,10,20332,1,8,5686
0,0.0,406,3,10,35953,1,10,5686
0,0.0,406,3,10,45463,4,3,5686
0,0.0,406,3,10,59669,1,8,5686
0,0.0,406,3,10,76826,1,10,5686
0,0.0,406,3,10,93853,1,10,5686
0,0.0,406,3,10,109297,8,9,5686
0,0.0,406,3,10,139951,1,10,5686
0,0.0,406,3,10,153761,4,7,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,1,5686
0,0.0,406,3,1,139951,1,1,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,1,5686
0,0.0,406,3,1,139951,1,1,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,10,20332,1,10,5686
0,0.0,406,3,10,35953,1,10,5686
0,0.0,406,3,10,45463,4,10,5686
0,0.0,406,3,10,59669,1,10,5686
0,0.0,406,3,10,76826,1,10,5686
0,0.0,406,3,10,93853,1,10,5686
0,0.0,406,3,10,109297,8,10,5686
0,0.0,406,3,10,139951,1,10,5686
0,0.0,406,3,10,153761,4,10,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,1,5686
0,0.0,406,3,1,139951,1,1,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,3,20332,1,8,5686
0,0.0,406,3,3,35953,1,10,5686
0,0.0,406,3,3,45463,4,1,5686
0,0.0,406,3,3,59669,1,1,5686
0,0.0,406,3,3,76826,1,7,5686
0,0.0,406,3,3,93853,1,6,5686
0,0.0,406,3,3,109297,8,8,5686
0,0.0,406,3,3,139951,1,2,5686
0,0.0,406,3,3,153761,4,3,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,1,5686
0,0.0,406,3,1,139951,1,1,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,7,20332,1,4,5686
0,0.0,406,3,7,35953,1,6,5686
0,0.0,406,3,7,45463,4,5,5686
0,0.0,406,3,7,59669,1,8,5686
0,0.0,406,3,7,76826,1,10,5686
0,0.0,406,3,7,93853,1,8,5686
0,0.0,406,3,7,109297,8,1,5686
0,0.0,406,3,7,139951,1,8,5686
0,0.0,406,3,7,153761,4,6,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,1,5686
0,0.0,406,3,1,139951,1,1,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,1,20332,1,1,5686
0,0.0,406,3,1,35953,1,1,5686
0,0.0,406,3,1,45463,4,1,5686
0,0.0,406,3,1,59669,1,1,5686
0,0.0,406,3,1,76826,1,1,5686
0,0.0,406,3,1,93853,1,1,5686
0,0.0,406,3,1,109297,8,1,5686
0,0.0,406,3,1,139951,1,1,5686
0,0.0,406,3,1,153761,4,1,5686
0,0.0,406,3,5,20332,1,1,5686
0,0.0,406,3,5,35953,1,1,5686
0,0.0,406,3,5,45463,4,2,5686
0,0.0,406,3,5,59669,1,3,5686
0,0.0,406,3,5,76826,1,1,5686
0,0.0,406,3,5,93853,1,1,5686
0,0.0,406,3,5,109297,8,2,5686
0,0.0,406,3,5,139951,1,1,5686
0,0.0,406,3,5,153761,4,6,5686
0,0.0,406,3,7,20332,1,8,5686
0,0.0,406,3,7,35953,1,10,5686
0,0.0,406,3,7,45463,4,4,5686
0,0.0,406,3,7,59669,1,6,5686
0,0.0,406,3,7,76826,1,10,5686
0,0.0,406,3,7,93853,1,10,5686
0,0.0,406,3,7,109297,8,3,5686
0,0.0,406,3,7,139951,1,5,5686
0,0.0,406,3,7,153761,4,4,5686
0,0.0,406,3,6,20332,1,9,5686
0,0.0,406,3,6,35953,1,7,5686
0,0.0,406,3,6,45463,4,7,5686
0,0.0,406,3,6,59669,1,6,5686
0,0.0,406,3,6,76826,1,3,5686
0,0.0,406,3,6,93853,1,6,5686
0,0.0,406,3,6,109297,8,7,5686
0,0.0,406,3,6,139951,1,10,5686
0,0.0,406,3,6,153761,4,7,5686
0,0.0,406,3,8,20332,1,1,5686
0,0.0,406,3,8,35953,1,10,5686
0,0.0,406,3,8,45463,4,10,5686
0,0.0,406,3,8,59669,1,8,5686
0,0.0,406,3,8,76826,1,10,5686
0,0.0,406,3,8,93853,1,10,5686
0,0.0,406,3,8,109297,8,7,5686
0,0.0,406,3,8,139951,1,10,5686
0,0.0,406,3,8,153761,4,8,5686
0,0.0,406,3,5,20332,1,10,5686
0,0.0,406,3,5,35953,1,2,5686
0,0.0,406,3,5,45463,4,5,5686
0,0.0,406,3,5,59669,1,6,5686
0,0.0,406,3,5,76826,1,6,5686
0,0.0,406,3,5,93853,1,10,5686
0,0.0,406,3,5,109297,8,2,5686
0,0.0,406,3,5,139951,1,9,5686
0,0.0,406,3,5,153761,4,7,5686
0,0.0,406,3,4,20332,1,10,5686
0,0.0,406,3,4,35953,1,6,5686
0,0.0,406,3,4,45463,4,5,5686
0,0.0,406,3,4,59669,1,5,5686
0,0.0,406,3,4,76826,1,1,5686
0,0.0,406,3,4,93853,1,8,5686
0,0.0,406,3,4,109297,8,5,5686
0,0.0,406,3,4,139951,1,10,5686
0,0.0,406,3,4,153761,4,5,5686
0,0.0,406,3,7,20332,1,1,5686
0,0.0,406,3,7,35953,1,5,5686
0,0.0,406,3,7,45463,4,6,5686
0,0.0,406,3,7,59669,1,7,5686
0,0.0,406,3,7,76826,1,7,5686
0,0.0,406,3,7,93853,1,7,5686
0,0.0,406,3,7,109297,8,3,5686
0,0.0,406,3,7,139951,1,1,5686
0,0.0,406,3,7,153761,4,4,5686
0,0.0,406,3,6,20332,1,5,5686
0,0.0,406,3,6,35953,1,4,5686
0,0.0,406,3,6,45463,4,6,5686
0,0.0,406,3,6,59669,1,8,5686
0,0.0,406,3,6,76826,1,6,5686
0,0.0,406,3,6,93853,1,4,5686
0,0.0,406,3,6,109297,8,7,5686
0,0.0,406,3,6,139951,1,8,5686
0,0.0,406,3,6,153761,4,7,5686
0,0.0,406,3,6,20332,1,8,5686
0,0.0,406,3,6,35953,1,4,5686
0,0.0,406,3,6,45463,4,3,5686
0,0.0,406,3,6,59669,1,5,5686
0,0.0,406,3,6,76826,1,4,5686
0,0.0,406,3,6,93853,1,7,5686
0,0.0,406,3,6,109297,8,6,5686
0,0.0,406,3,6,139951,1,6,5686
0,0.0,406,3,6,153761,4,4,5686
0,0.0,406,3,7,20332,1,10,5686
0,0.0,406,3,7,35953,1,6,5686
0,0.0,406,3,7,45463,4,7,5686
0,0.0,406,3,7,59669,1,8,5686
0,0.0,406,3,7,76826,1,3,5686
0,0.0,406,3,7,93853,1,6,5686
0,0.0,406,3,7,109297,8,9,5686
0,0.0,406,3,7,139951,1,8,5686
0,0.0,406,3,7,153761,4,8,5686
0,0.0,406,3,5,20332,1,1,5686
0,0.0,406,3,5,35953,1,7,5686
0,0.0,406,3,5,45463,4,5,5686
0,0.0,406,3,5,59669,1,7,5686
0,0.0,406,3,5,76826,1,7,5686
0,0.0,406,3,5,93853,1,7,5686
0,0.0,406,3,5,109297,8,7,5686
0,0.0,406,3,5,139951,1,6,5686
0,0.0,406,3,5,153761,4,6,5686
0,0.0,406,3,0,20332,1,1,5686
0,0.0,406,3,0,35953,1,111.7,5686
0,0.0,406,3,0,45463,4,1,5686
0,0.0,406,3,0,59669,1,6.27,5686
0,0.0,406,3,0,76826,1,254.76,5686
0,0.0,406,3,0,93853,1,316.06,5686
0,0.0,406,3,0,109297,8,0,5686
0,0.0,406,3,0,139951,1,723.21,5686
0,0.0,406,3,0,153761,4,51.37,5686
0,0.0,406,1,1,20332,1,1,5686
0,0.0,406,1,1,35953,1,1,5686
0,0.0,406,1,1,45463,1,1,5686
0,0.0,406,1,1,59669,1,1,5686
0,0.0,406,1,1,76826,1,1,5686
0,0.0,406,1,1,93853,1,1,5686
0,0.0,406,1,1,109297,3,1,5686
0,0.0,406,1,1,139951,8,1,5686
0,0.0,406,1,1,153761,1,1,5686
0,0.0,406,1,10,20332,1,8,5686
0,0.0,406,1,10,35953,1,10,5686
0,0.0,406,1,10,45463,1,3,5686
0,0.0,406,1,10,59669,1,8,5686
0,0.0,406,1,10,76826,1,10,5686
0,0.0,406,1,10,93853,1,10,5686
0,0.0,406,1,10,109297,3,9,5686
0,0.0,406,1,10,139951,8,10,5686
0,0.0,406,1,10,153761,1,7,5686
0,0.0,406,1,1,20332,1,1,5686
0,0.0,406,1,1,35953,1,1,5686
0,0.0,406,1,1,45463,1,1,5686
0,0.0,406,1,1,59669,1,1,5686
0,0.0,406,1,1,76826,1,1,5686
0,0.0,406,1,1,93853,1,1,5686
0,0.0,406,1,1,109297,3,1,5686
0,0.0,406,1,1,139951,8,1,5686
0,0.0,406,1,1,153761,1,1,5686
0,0.0,406,1,1,20332,1,1,5686
0,0.0,406,1,1,35953,1,1,5686
0,0.0,406,1,1,45463,1,1,5686
0,0.0,406,1,1,59669,1,1,5686
0,0.0,406,1,1,76826,1,1,5686
0,0.0,406,1,1,93853,1,1,5686
0,0.0,406,1,1,109297,3,1,5686
0,0.0,406,1,1,139951,8,1,5686
0,0.0,406,1,1,153761,1,1,5686
0,0.0,406,1,10,20332,1,10,5686
0,0.0,406,1,10,35953,1,10,5686
0,0.0,406,1,10,45463,1,10,5686
0,0.0,406,1,10,59669,1,10,5686
0,0.0,406,1,10,76826,1,10,5686
0,0.0,406,1,10,93853,1,10,5686
0,0.0,406,1,10,109297,3,10,5686
0,0.0,406,1,10,139951,8,10,5686
0,0.0,406,1,10,153761,1,10,5686
0,0.0,406,1,1,20332,1,1,5686
0,0.0,406,1,1,35953,1,1,5686
0,0.0,406,1,1,45463,1,1,5686
0,0.0,406,1,1,59669,1,1,5686
0,0.0,406,1,1,76826,1,1,5686
0,0.0,406,1,1,93853,1,1,5686
0,0.0,406,1,1,109297,3,1,5686
0,0.0,406,1,1,139951,8,1,5686
0,0.0,406,1,1,153761,1,1,5686
0,0.0,406,1,3,20332,1,8,5686
0,0.0,406,1,3,35953,1,10,5686
0,0.0,406,1,3,45463,1,1,5686
0,0.0,406,1,3,59669,1,1,5686
0,0.0,406,1,3,76826,1,7,5686
0,0.0,406,1,3,93853,1,6,5686
0,0.0,406,1,3,109297,3,8,5686
0,0.0,406,1,3,139951,8,2,5686
0,0.0,406,1,3,153761,1,3,5686
0,0.0,406,1,1,20332,1,1,5686
0,0.0,406,1,1,35953,1,1,5686
0,0.0,406,1,1,45463,1,1,5686
0,0.0,406,1,1,59669,1,1,5686
0,0.0,406,1,1,76826,1,1,5686
0,0.0,406,1,1,93853,1,1,5686
0,0.0,406,1,1,109297,3,1,5686
0,0.0,406,1,1,139951,8,1,5686
0,0.0,406,1,1,153761,1,1,5686
0,0.0,406,1,7,20332,1,4,5686
0,0.0,406,1,7,35953,1,6,5686
0,0.0,406,1,7,45463,1,5,5686
0,0.0,406,1,7,59669,1,8,5686
0,0.0,406,1,7,76826,1,10,5686
0,0.0,406,1,7,93853,1,8,5686
0,0.0,406,1,7,109297,3,1,5686
0,0.0,406,1,7,139951,8,8,5686
0,0.0,406,1,7,153761,1,6,5686
0,0.0,406,1,1,20332,1,1,5686
0,0.0,406,1,1,35953,1,1,5686
0,0.0,406,1,1,45463,1,1,5686
0,0.0,406,1,1,59669,1,1,5686
0,0.0,406,1,1,76826,1,1,5686
0,0.0,406,1,1,93853,1,1,5686
0,0.0,406,1,1,109297,3,1,5686
0,0.0,406,1,1,139951,8,1,5686
0,0.0,406,1,1,153761,1,1,5686
0,0.0,406,1,1,20332,1,1,5686
0,0.0,406,1,1,35953,1,1,5686
0,0.0,406,1,1,45463,1,1,5686
0,0.0,406,1,1,59669,1,1,5686
0,0.0,406,1,1,76826,1,1,5686
